"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","retirement_status","age_group","Debt_to_Income_Ratio","credit_limit_user"
729,80,67,1939,4,"Female","499 Lafayette Lane",40.28,-86.51,16421,24884,1828,850,6,"Retired","60+",0.0734608583828966,84584
1016,41,53,1978,8,"Female","165 Fourth Street",32.95,-117.19,0,553,740,719,3,"Not Retired","31-45",1.33815551537071,832
1214,40,64,1979,11,"Male","83302 Valley Stream Lane",42.06,-71.24,35544,72470,133421,711,2,"Not Retired","31-45",1.84105146957362,63610
1760,35,66,1984,11,"Female","610 Lake Drive",39.16,-89.48,17696,36081,118151,682,2,"Not Retired","31-45",3.27460436240681,25322
927,37,68,1982,6,"Male","13 Federal Street",42.48,-71.15,29122,59375,0,729,2,"Not Retired","31-45",0,54798
1667,18,70,2002,2,"Male","18 Bayview Avenue",34.82,-89.98,23782,48491,158871,588,1,"Not Retired","18-30",3.27629869460312,10522
1796,60,67,1959,4,"Female","89075 Spruce Drive",38.56,-86.61,15138,30867,12686,794,3,"Not Retired","46-60",0.410989082191337,51275
179,33,67,1986,5,"Female","906 Little Creek Drive",34.98,-80.54,19605,39974,64403,652,2,"Not Retired","31-45",1.61112222944914,17936
395,39,72,1981,2,"Male","1105 Wessex Avenue",32.69,-97.12,24331,49611,110543,739,4,"Not Retired","31-45",2.22819535990002,64174
513,24,69,1995,10,"Male","841 Spruce Drive",30.5,-90.46,17584,35856,73257,712,4,"Not Retired","18-30",2.0430890227577,57250
187,35,72,1984,9,"Female","707 Elm Boulevard",37.77,-79.99,17537,35760,62768,830,1,"Not Retired","31-45",1.75525727069351,3100
491,40,69,1979,6,"Male","2336 George Drive",34.83,-82.37,13249,27013,58806,651,3,"Not Retired","31-45",2.17695183800392,21886
1153,63,62,1956,4,"Male","690 Catherine Street",39.69,-104.81,24849,58006,20196,774,1,"Retired","60+",0.348170878874599,64
377,80,67,1940,1,"Female","305 Pine Avenue",47.39,-122.26,24884,39110,363,750,5,"Retired","60+",0.00928151367936589,84511
850,38,66,1981,12,"Female","422 Burns Street",37.98,-85.71,19661,40087,17392,712,2,"Not Retired","31-45",0.433856362411754,43953
1186,46,65,1973,10,"Male","12067 Federal Boulevard",39.95,-75.16,17603,35891,87749,577,3,"Not Retired","46-60",2.44487475968906,15805
1694,83,65,1936,3,"Female","480 Catherine Drive",41.09,-73.55,37213,74753,1585,726,5,"Retired","60+",0.0212031624148864,75526
716,31,70,1988,5,"Male","1495 Elm Boulevard",33.92,-116.83,13002,26511,21869,769,6,"Not Retired","31-45",0.824902870506582,39398
1131,76,69,1943,4,"Male","2609 Plum Drive",38.88,-94.81,28490,19682,0,683,4,"Retired","60+",0,78115
1719,81,64,1938,9,"Female","678 Park Drive",25.77,-80.2,19386,23217,2559,616,3,"Retired","60+",0.110220958780204,42785
254,30,66,1989,5,"Male","323 Eighth Drive",40.02,-105.25,33151,67589,0,734,3,"Not Retired","18-30",0,61107
226,30,68,1989,8,"Male","4262 Madison Drive",42.62,-70.86,45596,92960,64167,724,3,"Not Retired","18-30",0.690264629948365,138411
1307,52,61,1967,4,"Female","2332 Elm Lane",37.89,-122.03,42685,87030,156474,646,5,"Not Retired","46-60",1.79793174767322,113680
1095,72,66,1948,2,"Male","493 South Street",40.7,-73.89,19329,22918,11371,750,5,"Retired","60+",0.496160223405184,84815
1729,29,56,1990,9,"Female","8958 Catherine Street",40.3,-112.3,24445,49842,79750,698,1,"Not Retired","18-30",1.60005617752097,39431
1466,36,75,1983,4,"Female","3194 Norfolk Street",38.64,-75.61,17624,35933,23451,812,2,"Not Retired","31-45",0.652631286004508,11666
1226,42,67,1978,2,"Male","376 Fourth Drive",21.34,-157.72,18080,36860,65049,714,3,"Not Retired","31-45",1.76475854584916,19664
1755,53,70,1967,2,"Male","302 Park Boulevard",31.96,-83.77,13864,28269,66681,734,6,"Not Retired","46-60",2.3588029290035,33997
475,20,66,1999,11,"Male","135 Spruce Lane",41.02,-84.04,19827,40426,76199,727,1,"Not Retired","18-30",1.88490080641172,15579
1956,43,71,1976,8,"Female","93 11th Avenue",33.81,-117.97,18330,37371,3378,739,4,"Not Retired","31-45",0.090390944850285,50741
706,33,68,1986,9,"Female","212 Ocean View Avenue",38.02,-122.54,33148,67589,106072,602,2,"Not Retired","31-45",1.56936779653494,26200
474,55,66,1964,4,"Male","455 Little Creek Boulevard",40.75,-73.64,39705,80957,161166,683,6,"Not Retired","46-60",1.99076052719345,162910
1259,64,69,1955,7,"Female","729 Littlewood Avenue",41.18,-73.42,94302,192269,100192,700,6,"Not Retired","60+",0.52110324597309,381413
320,34,75,1985,8,"Male","6444 Madison Drive",32.22,-110.82,17480,35641,64419,625,2,"Not Retired","31-45",1.8074408686625,26988
93,33,69,1986,8,"Female","850 Birch Avenue",35.75,-87.79,14073,28696,52910,686,4,"Not Retired","31-45",1.84381098410928,23398
1182,30,65,1989,4,"Male","7350 Fourth Lane",43.21,-75.47,18712,38153,92466,658,1,"Not Retired","18-30",2.42355778051529,5716
150,51,73,1968,8,"Female","2897 West Street",38.7,-77.24,35062,71490,0,782,3,"Not Retired","46-60",0,46474
1327,20,67,1999,12,"Female","3183 Burns Boulevard",45.94,-122.67,21093,43006,26144,688,2,"Not Retired","18-30",0.607915174626796,33978
784,44,67,1975,6,"Male","41043 Lincoln Lane",30.19,-90.78,24289,49523,89129,688,4,"Not Retired","31-45",1.79974961129172,23276
1471,31,76,1988,11,"Male","7948 Martin Luther King Avenue",35.1,-90,10730,21876,20169,786,2,"Not Retired","31-45",0.921969281404279,13800
367,27,67,1992,8,"Female","8893 Valley Drive",41.52,-87.42,21992,44843,67179,756,2,"Not Retired","18-30",1.49809334790268,6283
1050,43,65,1976,3,"Female","41332 Lincoln Avenue",35.98,-78.91,17625,35938,47204,670,3,"Not Retired","31-45",1.313484334131,12345
207,73,65,1946,10,"Female","518 Main Street",36.58,-79.4,16745,28553,19507,745,5,"Retired","60+",0.683185654747312,34916
1838,18,68,2001,12,"Female","753 East Avenue",35.05,-78.87,19520,39803,53607,695,1,"Not Retired","18-30",1.34680802954551,1990
798,50,68,1969,9,"Female","9982 Summit Boulevard",33.57,-117.14,24069,49076,56547,715,4,"Not Retired","46-60",1.15223327084522,93379
1207,41,65,1978,10,"Male","8425 East Lane",41.47,-81.67,27646,56368,71544,664,3,"Not Retired","31-45",1.26923076923077,56610
1012,35,66,1984,6,"Female","9006 Ocean Boulevard",39.95,-75.16,16114,32855,94228,693,2,"Not Retired","31-45",2.86799573885253,35617
844,65,64,1955,2,"Male","364 Eighth Drive",32.75,-97.33,21401,18149,26672,738,2,"Retired","60+",1.46961265083476,18900
334,44,65,1975,11,"Male","8349 Valley Avenue",41.16,-82.22,19818,40407,25986,697,3,"Not Retired","31-45",0.643106392456752,34927
815,19,60,2000,6,"Male","57285 Jefferson Avenue",33.61,-112.46,23747,48418,73106,756,2,"Not Retired","18-30",1.50989301499442,5311
1100,61,73,1958,7,"Male","9888 Washington Boulevard",40.72,-73.51,29337,59815,73325,573,2,"Not Retired","60+",1.22586307782329,44576
407,23,66,1996,8,"Female","9392 Fifth Avenue",41.83,-87.68,20822,42454,63754,750,4,"Not Retired","18-30",1.50171950817355,51871
1244,43,69,1976,5,"Female","580 Fifth Boulevard",35.28,-81.28,16073,32775,72785,637,1,"Not Retired","31-45",2.22074752097635,14270
1740,36,67,1983,12,"Male","42720 East Drive",42.86,-88.33,28215,57532,61268,735,4,"Not Retired","31-45",1.06493777376069,83973
1754,34,67,1985,11,"Female","97 Fourth Drive",34.58,-94.23,12910,26325,32456,562,1,"Not Retired","31-45",1.23289648622982,3039
1184,70,74,1950,1,"Male","20382 Park Drive",37.56,-121.98,33727,68765,75608,798,5,"Not Retired","60+",1.09951283356359,140318
1440,26,58,1993,4,"Male","7344 Oak Drive",41.42,-78.55,18965,38670,80894,630,1,"Not Retired","18-30",2.0919058701836,9740
200,57,65,1962,11,"Female","4940 Ocean View Drive",38.21,-82.56,17918,36528,109785,701,3,"Not Retired","46-60",3.00550262812089,34552
1446,28,61,1991,4,"Male","54 Burns Avenue",34.02,-94.73,13811,28163,50872,689,4,"Not Retired","18-30",1.80634165394312,27223
1263,56,70,1963,8,"Female","212 Mountain View Lane",33.95,-84.54,17977,36652,60949,600,3,"Not Retired","46-60",1.66291061879297,34307
1483,18,70,2001,12,"Male","65690 Bayview Lane",41.93,-71.29,26693,54427,96369,714,2,"Not Retired","18-30",1.77061017509692,37756
1085,27,66,1992,6,"Female","563 Jefferson Boulevard",32.97,-117.02,36390,74198,16084,838,3,"Not Retired","18-30",0.216771341545594,33262
1961,18,66,2002,1,"Male","6295 Norfolk Boulevard",35.59,-77.37,17116,34904,46002,657,2,"Not Retired","18-30",1.31795782718313,18868
776,55,73,1964,12,"Male","905 West Avenue",35.1,-90,47798,97455,219213,616,2,"Not Retired","46-60",2.24937663537017,73364
890,37,66,1983,1,"Female","911 Ocean Boulevard",33.87,-117.89,25592,52181,26792,727,2,"Not Retired","31-45",0.513443590578946,36073
1445,68,68,1951,6,"Male","8199 Park Boulevard",41.12,-85.87,17969,27939,11243,841,5,"Retired","60+",0.402412398439457,59670
74,54,74,1965,5,"Female","1444 Plum Boulevard",38.86,-104.76,20579,41957,151027,783,3,"Not Retired","46-60",3.59956622256119,52996
1216,26,61,1993,11,"Female","9129 Lexington Lane",37.74,-84.29,19666,40102,57857,601,6,"Not Retired","18-30",1.44274599770585,73265
797,61,69,1958,9,"Female","7945 Fourth Avenue",21.3,-157.85,30410,62005,149968,651,9,"Not Retired","60+",2.41864365776953,253066
610,18,58,2002,1,"Male","36 First Drive",47.78,-117.45,21609,44061,107955,713,4,"Not Retired","18-30",2.45012596173487,56200
1917,49,69,1970,5,"Male","3225 Lexington Street",40.92,-72.92,28694,58503,37838,680,4,"Not Retired","46-60",0.646770251098234,42094
975,28,67,1991,5,"Female","34542 Ninth Drive",42.88,-78.85,14456,29478,39224,675,2,"Not Retired","18-30",1.33061944500984,7329
109,29,66,1990,8,"Female","933 Sussex Drive",45.6,-108.68,19625,40005,37694,737,2,"Not Retired","18-30",0.942232220972378,37062
547,70,66,1949,5,"Male","111 Hillside Avenue",42.62,-88.63,18351,31901,16285,778,4,"Retired","60+",0.51048556471584,52199
347,28,63,1991,8,"Female","5671 Sussex Drive",25.77,-80.2,21602,44046,57982,557,3,"Not Retired","18-30",1.31639649457385,46023
201,61,65,1958,5,"Male","206 Pine Lane",41.52,-88.12,17567,35823,96691,732,3,"Not Retired","60+",2.69913184267091,28679
1368,29,69,1990,5,"Female","637 Littlewood Drive",37.22,-77.28,22059,44976,80109,717,2,"Not Retired","18-30",1.78114994663821,35192
1547,28,66,1992,2,"Male","768 Valley Stream Drive",43.54,-89.46,19635,40035,69241,684,2,"Not Retired","18-30",1.72951167728238,18933
1812,31,62,1988,5,"Female","551 Essex Drive",34.78,-92.25,25002,50978,76898,574,2,"Not Retired","31-45",1.50845462748637,33576
1379,76,72,1943,6,"Male","93374 11th Street",42.58,-82.91,19780,34408,9107,701,4,"Retired","60+",0.264676819344339,58212
82,22,68,1997,9,"Female","6054 Main Avenue",41.83,-87.68,0,2026,1417,779,1,"Not Retired","18-30",0.699407699901283,78
1053,59,66,1960,5,"Male","756 El Camino Avenue",28.65,-81.18,27255,55571,93460,636,3,"Not Retired","46-60",1.68181245613719,30427
1893,26,59,1993,12,"Male","6222 Sixth Lane",43.1,-71.73,26084,53182,99550,623,1,"Not Retired","18-30",1.87187394231131,7600
955,33,67,1987,2,"Male","6785 Valley Stream Boulevard",40.28,-80.6,16648,33944,53353,798,4,"Not Retired","31-45",1.57179472071647,47817
856,54,59,1965,7,"Male","275 Tenth Street",38.98,-77.12,56069,114318,328089,748,3,"Not Retired","46-60",2.86996798404451,151060
1361,67,66,1952,12,"Male","9385 Lincoln Drive",42.38,-83.1,14848,28714,12978,638,2,"Retired","60+",0.451974646513896,16280
261,41,66,1979,2,"Male","7061 Littlewood Street",36,-114.96,28985,59093,117325,737,5,"Not Retired","31-45",1.98542974633205,127807
64,39,68,1980,3,"Female","95 12th Avenue",34,-118.03,25242,51465,0,702,2,"Not Retired","31-45",0,29812
1864,20,69,1999,8,"Male","1177 Elm Avenue",42.79,-73.67,24904,50776,19785,701,1,"Not Retired","18-30",0.389652591775642,33306
1768,28,65,1991,9,"Female","3615 Lafayette Boulevard",40.43,-75.34,25205,51391,84768,573,1,"Not Retired","18-30",1.64947169737892,14149
1151,53,65,1966,12,"Male","353 South Boulevard",40.35,-74.65,0,920,1914,788,3,"Not Retired","46-60",2.0804347826087,1024
356,50,73,1969,10,"Female","24 River Avenue",27.19,-80.24,20315,41420,0,691,5,"Not Retired","46-60",0,109266
1393,52,67,1967,4,"Female","6467 Birch Street",41.25,-97.12,16901,34460,43936,692,2,"Not Retired","46-60",1.27498549042368,18845
865,41,65,1979,2,"Male","9684 Grant Drive",38.06,-78.9,18531,37786,107692,693,5,"Not Retired","31-45",2.85005028317366,67578
1914,21,70,1998,4,"Female","5259 Lake Drive",36.78,-76.08,20678,42161,59210,672,1,"Not Retired","18-30",1.40437845402149,10400
1641,30,69,1989,3,"Male","3636 El Camino Avenue",39.09,-84.51,25503,51998,73575,640,1,"Not Retired","18-30",1.41495826762568,1900
707,22,67,1997,12,"Female","5941 South Lane",34.72,-82.78,18271,37253,63522,576,1,"Not Retired","18-30",1.70515126298553,1862
3,49,65,1970,12,"Male","840 Elm Avenue",33.89,-98.51,13705,27943,18693,681,4,"Not Retired","46-60",0.668968972551265,13722
754,76,69,1943,3,"Female","15 Elm Lane",33.69,-78.89,19025,32817,27209,705,6,"Retired","60+",0.829112959746473,31453
148,62,66,1957,8,"Male","7378 Park Lane",43.6,-71.74,18972,38681,113190,663,5,"Not Retired","60+",2.92624285825082,66602
127,48,68,1971,7,"Male","671 Little Creek Street",31.7,-86.26,15474,31553,63938,729,3,"Not Retired","46-60",2.02636833264666,30482
1675,36,70,1983,8,"Male","97 Little Creek Boulevard",47.14,-122.32,24519,49993,52978,767,3,"Not Retired","31-45",1.05970835917028,91542
747,63,64,1956,4,"Male","716 Lafayette Street",39.33,-82.23,14137,28828,49793,687,4,"Not Retired","60+",1.72724434577494,62834
1942,77,63,1942,3,"Female","2073 South Avenue",40.71,-73.99,0,1,0,673,3,"Retired","60+",0,92
452,31,74,1988,3,"Male","557 Catherine Drive",29.76,-95.38,31072,63356,140107,704,5,"Not Retired","31-45",2.21142433234421,98581
1157,33,58,1986,12,"Female","1884 Lake Avenue",32.98,-96.89,28213,57526,82715,812,1,"Not Retired","31-45",1.43787157111567,77
1534,36,65,1983,7,"Male","1531 North Lane",39.9,-74.99,39626,80794,3867,803,2,"Not Retired","31-45",0.0478624650345323,53907
1086,57,64,1962,12,"Female","442 Burns Boulevard",42.02,-71.21,37407,76274,102611,698,2,"Not Retired","46-60",1.34529459579935,22517
1984,29,60,1990,5,"Female","8265 Mountain View Drive",43.97,-88.95,19059,38861,62080,528,1,"Not Retired","18-30",1.59748848459896,674
835,32,65,1987,4,"Male","549 Rose Drive",29.79,-90.82,22223,45312,11788,681,4,"Not Retired","31-45",0.260151836158192,43286
758,63,68,1956,12,"Male","39126 El Camino Boulevard",34.09,-118.13,21178,43180,36832,764,5,"Not Retired","60+",0.852987494210283,41855
1795,25,66,1994,10,"Female","79 Hill Avenue",45.25,-93.33,29580,60310,91017,647,6,"Not Retired","18-30",1.5091527109932,58532
1221,64,69,1955,11,"Female","6606 Jefferson Avenue",33.92,-117.24,15079,30747,51667,850,4,"Not Retired","60+",1.68039158291866,39292
1821,21,68,1998,9,"Male","740 Burns Lane",38.27,-104.62,21394,43617,16661,803,3,"Not Retired","18-30",0.381984088772726,43386
1248,51,71,1968,7,"Female","32299 Federal Street",42.68,-89.01,21278,43386,2192,698,3,"Not Retired","46-60",0.0505232102521551,35325
1900,62,62,1958,2,"Female","690 Oak Street",43.06,-87.96,19483,36465,12789,688,1,"Retired","60+",0.350719868366927,5616
597,72,66,1948,1,"Male","5138 North Drive",37.74,-122.44,51692,65055,1676,736,6,"Retired","60+",0.0257628160787026,198347
1620,21,68,1998,6,"Male","2537 Forest Boulevard",32.33,-96.62,18112,36924,71952,701,3,"Not Retired","18-30",1.94865128371791,24280
1213,34,69,1985,11,"Male","860 George Avenue",38.62,-122.61,21373,43579,96994,795,3,"Not Retired","31-45",2.22570504141903,26272
619,54,65,1965,12,"Male","498 Littlewood Avenue",44.01,-92.47,26478,53986,58381,748,4,"Not Retired","46-60",1.08140999518394,118028
1043,21,61,1998,9,"Female","95 Burns Drive",42.37,-71.11,47637,97127,210206,660,2,"Not Retired","18-30",2.16423857423785,36300
394,52,71,1967,4,"Male","514 Pine Boulevard",41.09,-73.55,34138,69604,47193,684,4,"Not Retired","46-60",0.678021378081719,95017
1376,49,68,1971,1,"Female","97536 Summit Street",30.51,-97.83,30418,62019,85666,543,4,"Not Retired","46-60",1.38128637998033,66772
834,19,68,2000,11,"Male","723 Summit Drive",33.95,-118.36,15965,32550,82878,746,6,"Not Retired","18-30",2.54617511520737,29198
837,30,65,1989,4,"Male","445 Fifth Avenue",39.15,-80.35,17701,36092,63276,679,1,"Not Retired","18-30",1.7531863016735,6700
1257,55,67,1964,7,"Male","287 Pine Lane",47.79,-122.3,23668,48259,146774,721,3,"Not Retired","46-60",3.04138088232247,19293
1966,42,68,1977,11,"Male","3835 Norfolk Street",36.05,-90.51,15447,31499,45661,782,4,"Not Retired","31-45",1.44960157465316,60183
358,36,71,1983,7,"Female","65 Fifth Lane",34.17,-82.37,15243,31079,91845,605,2,"Not Retired","31-45",2.95521091412208,23496
912,46,66,1973,8,"Male","1833 George Drive",25.77,-80.2,23244,47395,41381,755,2,"Not Retired","46-60",0.873108977740268,48391
605,42,73,1977,10,"Male","663 Summit Boulevard",40.64,-73.94,23316,47542,2667,725,3,"Not Retired","31-45",0.0560977661856884,29525
1362,58,67,1962,1,"Male","3385 Hill Lane",38.78,-77.27,35563,72510,44317,727,4,"Not Retired","46-60",0.61118466418425,94844
1513,48,66,1972,2,"Male","8849 West Drive",41.3,-73.13,32240,65736,206000,733,3,"Not Retired","46-60",3.13374710965072,72444
1521,71,71,1948,3,"Female","557 Burns Boulevard",32.75,-97.77,19120,19581,21424,706,3,"Retired","60+",1.09412185281651,17273
564,57,64,1962,6,"Male","2288 Pine Lane",44.08,-70.24,20800,42411,111077,765,2,"Not Retired","46-60",2.61906109264106,23879
1309,87,64,1932,4,"Female","115 Bayview Lane",47.61,-122.3,37485,55902,3385,531,1,"Retired","60+",0.0605523952631391,25021
1583,38,68,1981,10,"Male","182 Valley Street",40.04,-76.3,25917,52844,0,826,3,"Not Retired","31-45",0,33752
1885,46,65,1973,9,"Male","189 Forest Street",33.99,-83.72,18171,37056,75730,753,4,"Not Retired","46-60",2.04366364421416,49366
1566,44,64,1976,1,"Male","48 Fourth Avenue",38.69,-121.31,19726,40220,106171,718,3,"Not Retired","31-45",2.63975634012929,53880
401,81,71,1938,9,"Male","84497 Valley Stream Drive",34.2,-118.39,15239,28644,879,806,7,"Retired","60+",0.0306870548806033,87949
15,52,66,1968,2,"Female","401 Bayview Lane",34.02,-118.31,14553,29673,12950,788,3,"Not Retired","46-60",0.436423684831328,21071
1666,61,62,1958,12,"Male","649 Spruce Boulevard",32.29,-81.23,23029,46954,69753,578,4,"Not Retired","60+",1.48556033564766,45323
509,33,66,1986,7,"Male","239 Sussex Drive",38.41,-82.43,21842,44534,107410,702,4,"Not Retired","31-45",2.41186509183994,61131
954,51,65,1968,6,"Male","691 Ocean View Street",33.93,-117.49,18619,37963,102716,772,4,"Not Retired","46-60",2.70568711640281,80948
832,40,67,1979,5,"Female","8799 Elm Avenue",33.2,-96.65,24684,50329,76759,625,4,"Not Retired","31-45",1.52514454886845,70677
1046,44,66,1975,6,"Male","9414 Summit Boulevard",39.95,-75.16,18007,36715,74022,547,4,"Not Retired","31-45",2.01612419991829,39824
630,60,66,1959,7,"Male","1583 Grant Avenue",30.33,-81.65,19382,39521,61861,491,3,"Not Retired","46-60",1.56526909744187,34668
1561,78,67,1941,5,"Female","245 Martin Luther King Drive",35,-80.94,26707,51014,23366,759,4,"Retired","60+",0.458031128709766,85353
1548,41,65,1978,10,"Male","439 George Avenue",40.5,-111.7,35834,73067,6332,721,3,"Not Retired","31-45",0.0866601885940301,73174
221,63,65,1956,12,"Female","560 Eighth Boulevard",37.7,-122.12,21669,44183,89852,850,4,"Not Retired","60+",2.03363284521196,39433
1991,21,65,1998,10,"Male","979 Fifth Avenue",39.98,-82.98,11243,22922,9004,694,1,"Not Retired","18-30",0.392810400488614,17882
1328,28,68,1992,1,"Female","441 Rose Lane",40.16,-83.06,41682,84987,162718,600,2,"Not Retired","18-30",1.91462223634203,38491
1901,63,69,1956,3,"Female","292 First Avenue",43.69,-84.76,16542,33728,107287,730,3,"Not Retired","60+",3.18094758064516,6467
665,81,65,1939,1,"Female","374 Lexington Street",41.23,-80.81,12406,11613,427,790,8,"Retired","60+",0.0367691380349608,68538
442,47,66,1972,8,"Male","801 12th Drive",38.33,-90.4,23836,48600,23992,791,5,"Not Retired","46-60",0.493662551440329,150488
1626,58,63,1961,7,"Male","9212 Plum Avenue",35.15,-89.75,29571,60292,114223,531,1,"Not Retired","46-60",1.89449678232601,7200
