id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,retirement_status,age_group,Debt_to_Income_Ratio,id.y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,PIN_Change_Due
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Not Retired,46-60,1.1929945054945057,2954,Amex,Credit,329808568475348,06/2021,259,NO,1,13300,2008-05-01T00:00:00Z,2013,Yes
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Not Retired,46-60,1.1929945054945057,2178,Mastercard,Debit (Prepaid),5260555273059328,08/2020,729,YES,2,36,2008-03-01T00:00:00Z,2018,No
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,26420,53872,64269,691,5,Not Retired,46-60,1.1929945054945057,6035,Amex,Credit,394844235507928,09/2023,682,YES,2,11200,2011-12-01T00:00:00Z,2011,Yes
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,28429,41513,15899,748,3,Retired,60+,0.38298846144581217,1016,Mastercard,Debit,5552351757816493,02/2020,588,YES,2,30074,2003-02-01T00:00:00Z,2006,Yes
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,28429,41513,15899,748,3,Retired,60+,0.38298846144581217,1017,Mastercard,Debit,5613352979417307,05/2016,681,YES,1,7589,2003-02-01T00:00:00Z,2011,Yes
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,28429,41513,15899,748,3,Retired,60+,0.38298846144581217,1169,Mastercard,Debit,5210754741357773,12/2014,402,NO,2,27112,2009-02-01T00:00:00Z,2015,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,2179,Mastercard,Credit,5765975770169362,02/2021,740,YES,1,16700,2008-03-01T00:00:00Z,2008,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,1240,Visa,Debit,4045887901142827,07/2013,54,YES,2,24968,2010-02-01T00:00:00Z,2010,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,4155,Mastercard,Debit,5711629583407537,01/2012,577,YES,2,16751,2005-08-01T00:00:00Z,2010,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,5191,Mastercard,Debit,5047582065725201,07/2021,601,YES,2,12852,2010-10-01T00:00:00Z,2012,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,2137,Discover,Credit,6973723422438311,11/2023,526,NO,2,10200,2007-03-01T00:00:00Z,2010,Yes
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,26772,54587,69070,761,6,Not Retired,46-60,1.265319581585359,2084,Mastercard,Debit,5584580666180389,12/2006,331,YES,1,21922,2005-03-01T00:00:00Z,2011,Yes
238,22,62,1997,6,Male,9261 Little Creek Lane,41.41,-82.31,20400,41595,54451,675,1,Not Retired,18-30,1.3090756100492849,781,Visa,Credit,4605636273246106,05/2022,245,YES,2,5600,2020-01-01T00:00:00Z,2020,No
915,44,64,1975,4,Male,936 Mill Street,43.08,-76.37,22047,44953,97076,728,1,Not Retired,31-45,2.1594999221409026,3762,Mastercard,Debit,5927769013167971,12/2006,774,YES,2,9609,2006-07-01T00:00:00Z,2008,Yes
1927,28,65,1991,5,Male,35 Sixth Boulevard,41.07,-85.13,17264,35199,68569,739,2,Not Retired,18-30,1.9480382965425151,492,Mastercard,Debit (Prepaid),5803470646010241,01/2020,940,YES,1,62,2020-01-01T00:00:00Z,2020,No
1927,28,65,1991,5,Male,35 Sixth Boulevard,41.07,-85.13,17264,35199,68569,739,2,Not Retired,18-30,1.9480382965425151,5647,Mastercard,Debit,5796139864739324,05/2018,474,YES,2,12194,2011-11-01T00:00:00Z,2011,Yes
1658,28,59,1991,3,Female,8128 Hillside Avenue,41.84,-87.75,13891,28324,62363,695,2,Not Retired,18-30,2.2017723485383422,493,Mastercard,Debit,5875716871084903,01/2020,798,YES,2,12636,2020-01-01T00:00:00Z,2020,No
1658,28,59,1991,3,Female,8128 Hillside Avenue,41.84,-87.75,13891,28324,62363,695,2,Not Retired,18-30,2.2017723485383422,782,Visa,Credit,4351530526237151,02/2020,164,YES,1,0,2020-01-01T00:00:00Z,2020,No
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,16375,33387,69066,526,3,Not Retired,31-45,2.0686494743463024,1170,Mastercard,Debit,5084690936737005,02/2020,476,YES,2,8024,2009-02-01T00:00:00Z,2012,Yes
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,16375,33387,69066,526,3,Not Retired,31-45,2.0686494743463024,2203,Visa,Debit,4372448627686768,11/2020,569,YES,2,8902,2008-03-01T00:00:00Z,2008,Yes
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,16375,33387,69066,526,3,Not Retired,31-45,2.0686494743463024,2449,Visa,Debit,4183588454885685,11/2020,323,NO,2,8081,2003-04-01T00:00:00Z,2011,Yes
1255,24,67,1995,9,Male,9614 Ocean View Drive,35.37,-85.38,15209,31006,71031,681,2,Not Retired,18-30,2.2908791846739343,494,Mastercard,Debit,5826930335951624,06/2023,803,YES,1,9773,2020-01-01T00:00:00Z,2020,No
1255,24,67,1995,9,Male,9614 Ocean View Drive,35.37,-85.38,15209,31006,71031,681,2,Not Retired,18-30,2.2908791846739343,1521,Mastercard,Debit,5040609131348655,12/2023,98,YES,1,13130,2020-02-01T00:00:00Z,2020,No
85,29,60,1990,4,Male,8016 Norfolk Drive,34.92,-76.89,16006,32636,42290,782,1,Not Retired,18-30,1.2958083098418924,495,Mastercard,Debit,5335622486722965,10/2023,617,YES,2,9953,2020-01-01T00:00:00Z,2020,No
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693,25883,44404,706,4,Not Retired,46-60,1.715566201754047,3923,Amex,Credit,302128691810206,11/2021,236,YES,1,9000,2010-07-01T00:00:00Z,2015,Yes
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693,25883,44404,706,4,Not Retired,46-60,1.715566201754047,2838,Mastercard,Debit,5947766191531250,10/2024,760,YES,2,11415,2003-05-01T00:00:00Z,2013,Yes
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693,25883,44404,706,4,Not Retired,46-60,1.715566201754047,5262,Visa,Credit,4371359117883353,05/2022,931,YES,2,1900,2012-10-01T00:00:00Z,2012,Yes
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,12693,25883,44404,706,4,Not Retired,46-60,1.715566201754047,1110,Mastercard,Debit (Prepaid),5517746118509993,01/2017,251,YES,1,54,2007-02-01T00:00:00Z,2008,Yes
1932,26,60,1993,12,Female,15 Valley Stream Drive,32.59,-116.58,9352,19069,23153,658,1,Not Retired,18-30,1.2141695946300275,1522,Mastercard,Debit,5050180938587173,07/2021,518,YES,1,405,2020-02-01T00:00:00Z,2020,No
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112,22070,44992,53368,785,3,Not Retired,46-60,1.1861664295874823,1210,Mastercard,Debit,5228295335343438,03/2011,82,NO,1,23907,2010-02-01T00:00:00Z,2010,Yes
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112,22070,44992,53368,785,3,Not Retired,46-60,1.1861664295874823,5030,Visa,Credit,4963325399756427,06/2022,180,YES,2,15500,2005-10-01T00:00:00Z,2010,Yes
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112,22070,44992,53368,785,3,Not Retired,46-60,1.1861664295874823,4086,Visa,Debit,4540572558695839,08/2020,540,YES,2,3415,1996-08-01T00:00:00Z,2012,Yes
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,15840,32295,72357,698,4,Not Retired,46-60,2.2405016256386436,1123,Visa,Credit,4662965490409087,04/2023,240,YES,2,8500,2007-02-01T00:00:00Z,2007,Yes
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,15840,32295,72357,698,4,Not Retired,46-60,2.2405016256386436,2155,Visa,Debit,4170396856656251,03/2020,831,YES,2,11473,2007-03-01T00:00:00Z,2008,Yes
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,15840,32295,72357,698,4,Not Retired,46-60,2.2405016256386436,5759,Mastercard,Debit,5568405807581710,07/2022,187,YES,3,23932,1999-12-01T00:00:00Z,2011,Yes
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,15840,32295,72357,698,4,Not Retired,46-60,2.2405016256386436,4322,Mastercard,Debit,5304746158026153,08/2013,249,YES,1,9614,2010-08-01T00:00:00Z,2010,Yes
232,57,66,1962,5,Female,186 First Drive,41.58,-73.8,33919,69159,135111,786,3,Not Retired,46-60,1.9536285949767929,2214,Mastercard,Debit (Prepaid),5828021478542645,01/2016,350,YES,1,98,2009-03-01T00:00:00Z,2009,Yes
232,57,66,1962,5,Female,186 First Drive,41.58,-73.8,33919,69159,135111,786,3,Not Retired,46-60,1.9536285949767929,3125,Visa,Debit,4247339520232396,07/2022,598,YES,1,24401,2012-05-01T00:00:00Z,2012,Yes
445,42,59,1977,12,Female,9864 Fifth Lane,43.88,-85.8,6201,12643,19299,645,1,Not Retired,31-45,1.5264573281657834,4174,Mastercard,Debit,5472231620359227,01/2016,726,YES,1,3628,2006-08-01T00:00:00Z,2013,Yes
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,Retired,60+,0.02730122269279544,4469,Mastercard,Debit,5785225381364914,04/2022,851,YES,1,17688,2018-08-01T00:00:00Z,2018,No
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,Retired,60+,0.02730122269279544,5076,Mastercard,Credit,5056180854217534,10/2021,183,YES,1,15000,2007-10-01T00:00:00Z,2013,Yes
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,Retired,60+,0.02730122269279544,996,Mastercard,Debit,5192100992523222,03/2023,276,YES,2,27075,2002-02-01T00:00:00Z,2015,Yes
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,Retired,60+,0.02730122269279544,5954,Discover,Credit,6099048775831285,04/2022,120,YES,1,13700,2009-12-01T00:00:00Z,2010,Yes
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,25365,41793,1141,730,5,Retired,60+,0.02730122269279544,2009,Mastercard,Credit,5730775331108605,04/2024,910,YES,1,19000,1998-03-01T00:00:00Z,2016,Yes
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553,41907,87163,728,4,Not Retired,31-45,2.0799150499916483,193,Discover,Credit,6670752769501820,04/2014,213,NO,2,14300,2009-01-01T00:00:00Z,2010,Yes
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553,41907,87163,728,4,Not Retired,31-45,2.0799150499916483,3495,Visa,Credit,4016664416211109,05/2024,840,YES,1,7600,2010-06-01T00:00:00Z,2010,Yes
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553,41907,87163,728,4,Not Retired,31-45,2.0799150499916483,2380,Mastercard,Debit,5835488238900107,11/2020,203,NO,1,13788,2019-03-01T00:00:00Z,2019,No
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,20553,41907,87163,728,4,Not Retired,31-45,2.0799150499916483,496,Mastercard,Debit,5942817121899547,08/2022,408,YES,1,20801,2020-01-01T00:00:00Z,2020,No
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,19781,40336,144284,668,4,Not Retired,46-60,3.577052756842523,2684,Visa,Debit,4483206793672492,06/2024,339,YES,2,19015,2011-04-01T00:00:00Z,2011,Yes
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,19781,40336,144284,668,4,Not Retired,46-60,3.577052756842523,245,Visa,Debit,4030476430498489,07/2013,437,YES,2,2181,2010-01-01T00:00:00Z,2011,Yes
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,19781,40336,144284,668,4,Not Retired,46-60,3.577052756842523,5504,Visa,Credit,4952050120824102,05/2023,167,YES,2,6400,2007-11-01T00:00:00Z,2007,Yes
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,19781,40336,144284,668,4,Not Retired,46-60,3.577052756842523,6024,Visa,Debit (Prepaid),4985729409791181,07/2011,408,YES,2,78,2010-12-01T00:00:00Z,2011,Yes
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,15539,31683,46987,817,4,Not Retired,18-30,1.4830350661237888,497,Mastercard,Debit (Prepaid),5352787929411472,01/2024,196,NO,2,63,2020-01-01T00:00:00Z,2020,No
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,15539,31683,46987,817,4,Not Retired,18-30,1.4830350661237888,1523,Mastercard,Debit,5764720476661124,08/2023,350,NO,1,12907,2020-02-01T00:00:00Z,2020,No
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,15539,31683,46987,817,4,Not Retired,18-30,1.4830350661237888,498,Mastercard,Credit,5649118777959741,05/2022,123,YES,1,6500,2020-01-01T00:00:00Z,2020,No
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,15539,31683,46987,817,4,Not Retired,18-30,1.4830350661237888,1441,Discover,Credit,6905561508213690,11/2024,902,YES,1,7100,2020-02-01T00:00:00Z,2020,No
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,19377,39508,18870,770,4,Not Retired,46-60,0.4776247848537005,3380,Mastercard,Debit,5167739038207671,02/2020,35,YES,1,12353,2008-06-01T00:00:00Z,2008,Yes
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,19377,39508,18870,770,4,Not Retired,46-60,0.4776247848537005,4390,Mastercard,Debit (Prepaid),5483130582779116,05/2020,139,YES,2,65,2012-08-01T00:00:00Z,2012,Yes
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,19377,39508,18870,770,4,Not Retired,46-60,0.4776247848537005,3555,Visa,Debit (Prepaid),4031459906447373,04/2018,0,YES,1,72,2012-06-01T00:00:00Z,2012,Yes
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,19377,39508,18870,770,4,Not Retired,46-60,0.4776247848537005,3173,Mastercard,Debit,5608799929769385,01/2024,653,YES,2,18526,2016-05-01T00:00:00Z,2016,Yes
1408,42,67,1978,2,Male,209 George Avenue,33.31,-81.13,12189,24859,43986,683,2,Not Retired,31-45,1.7694195261273582,2867,Visa,Debit,4751759256983279,12/2023,978,YES,2,6513,2004-05-01T00:00:00Z,2013,Yes
1408,42,67,1978,2,Male,209 George Avenue,33.31,-81.13,12189,24859,43986,683,2,Not Retired,31-45,1.7694195261273582,5522,Mastercard,Debit,5827922070073569,08/2020,665,YES,1,5044,2008-11-01T00:00:00Z,2008,Yes
1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,34059,69440,129944,743,3,Not Retired,31-45,1.8713133640552997,3821,Visa,Debit,4964837149375457,08/2023,692,NO,2,25079,2007-07-01T00:00:00Z,2008,Yes
1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,34059,69440,129944,743,3,Not Retired,31-45,1.8713133640552997,210,Visa,Debit,4780113572248864,10/2022,498,YES,1,36641,2009-01-01T00:00:00Z,2009,Yes
276,25,70,1995,1,Male,9892 George Drive,27.53,-99.48,10626,21666,38058,610,2,Not Retired,18-30,1.7565771254500138,783,Visa,Debit,4732187570005938,11/2023,875,YES,1,1083,2020-01-01T00:00:00Z,2020,No
276,25,70,1995,1,Male,9892 George Drive,27.53,-99.48,10626,21666,38058,610,2,Not Retired,18-30,1.7565771254500138,1524,Mastercard,Debit,5579968242146941,03/2021,908,YES,1,9628,2020-02-01T00:00:00Z,2020,No
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,Not Retired,18-30,0.2725380372969377,392,Amex,Credit,364782097416183,09/2024,787,YES,2,13500,2020-01-01T00:00:00Z,2020,No
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,Not Retired,18-30,0.2725380372969377,5211,Visa,Debit,4332848097947146,05/2019,247,YES,2,12512,2010-10-01T00:00:00Z,2012,Yes
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,Not Retired,18-30,0.2725380372969377,2586,Visa,Debit,4874200877830198,04/2023,234,YES,2,21442,2008-04-01T00:00:00Z,2015,Yes
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,22855,46599,12700,684,4,Not Retired,18-30,0.2725380372969377,195,Mastercard,Debit (Prepaid),5491911967251854,04/2024,256,YES,2,69,2009-01-01T00:00:00Z,2013,Yes
1035,22,71,1997,6,Male,3132 Lake Avenue,38.62,-121.32,24781,50525,118160,701,2,Not Retired,18-30,2.3386442355269668,784,Visa,Debit,4123430883366053,06/2022,929,NO,2,22700,2020-01-01T00:00:00Z,2020,No
1035,22,71,1997,6,Male,3132 Lake Avenue,38.62,-121.32,24781,50525,118160,701,2,Not Retired,18-30,2.3386442355269668,1808,Visa,Debit (Prepaid),4477381812397470,02/2020,256,YES,2,60,2020-02-01T00:00:00Z,2020,No
710,60,68,1959,9,Female,29 12th Avenue,42.12,-89.25,25698,52397,72810,729,3,Not Retired,46-60,1.3895833730938794,4688,Visa,Debit (Prepaid),4291584295091276,07/2021,284,NO,2,80,2008-09-01T00:00:00Z,2013,Yes
710,60,68,1959,9,Female,29 12th Avenue,42.12,-89.25,25698,52397,72810,729,3,Not Retired,46-60,1.3895833730938794,3155,Visa,Credit,4977439177902709,10/2023,725,YES,1,1300,2014-05-01T00:00:00Z,2014,Yes
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,19236,39222,66559,583,3,Not Retired,46-60,1.6969812860129518,5233,Mastercard,Debit,5000642222050149,01/2016,949,YES,1,19536,2011-10-01T00:00:00Z,2014,Yes
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,19236,39222,66559,583,3,Not Retired,46-60,1.6969812860129518,2010,Mastercard,Debit,5706945213874118,02/2009,808,YES,1,9044,1999-03-01T00:00:00Z,2013,Yes
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,19236,39222,66559,583,3,Not Retired,46-60,1.6969812860129518,3634,Visa,Credit,4880127142903322,05/2024,582,NO,2,12500,2018-06-01T00:00:00Z,2018,No
821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,12434,18015,10463,645,2,Retired,60+,0.5807937829586456,5880,Mastercard,Debit,5709350938591097,09/2021,841,YES,2,2338,2007-12-01T00:00:00Z,2016,Yes
821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,12434,18015,10463,645,2,Retired,60+,0.5807937829586456,6131,Amex,Credit,340249970172495,07/2024,789,YES,1,3900,2017-12-01T00:00:00Z,2017,Yes
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035,42102,9645,672,3,Retired,60+,0.2290865042040758,59,Visa,Debit,4969931231497491,11/2019,728,YES,2,12528,2004-01-01T00:00:00Z,2012,Yes
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035,42102,9645,672,3,Retired,60+,0.2290865042040758,2403,Mastercard,Debit,5065991934613613,03/2020,444,YES,2,19756,1999-04-01T00:00:00Z,2013,Yes
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,20035,42102,9645,672,3,Retired,60+,0.2290865042040758,5355,Mastercard,Debit,5074153322431986,10/1999,15,YES,1,2042,1998-11-01T00:00:00Z,2008,Yes
831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,18302,37316,37515,726,2,Not Retired,31-45,1.005332833101083,3286,Discover,Credit,6343000201050378,06/2020,991,YES,1,8300,2005-06-01T00:00:00Z,2013,Yes
831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,18302,37316,37515,726,2,Not Retired,31-45,1.005332833101083,4156,Mastercard,Debit,5176991873510835,04/2022,744,YES,2,8571,2005-08-01T00:00:00Z,2015,Yes
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,Not Retired,18-30,0.6513891219406956,499,Mastercard,Debit,5193598337004774,08/2020,655,YES,1,19369,2020-01-01T00:00:00Z,2020,No
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,Not Retired,18-30,0.6513891219406956,785,Visa,Debit (Prepaid),4651166179945088,07/2024,135,YES,1,70,2020-01-01T00:00:00Z,2020,No
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,Not Retired,18-30,0.6513891219406956,1525,Mastercard,Debit,5169330864187609,10/2020,927,YES,1,15127,2020-02-01T00:00:00Z,2020,No
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,Not Retired,18-30,0.6513891219406956,425,Discover,Credit,6575727919683836,03/2022,371,YES,1,9400,2020-01-01T00:00:00Z,2020,No
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,20460,41717,27174,718,5,Not Retired,18-30,0.6513891219406956,1809,Visa,Credit,4254671354232317,06/2022,566,YES,2,5400,2020-02-01T00:00:00Z,2020,No
578,75,71,1944,8,Male,5934 Essex Boulevard,38.04,-84.45,14920,20797,10127,777,1,Retired,60+,0.4869452324854546,3312,Mastercard,Debit,5639231472661421,06/2006,482,YES,1,17167,2006-06-01T00:00:00Z,2007,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,4807,Mastercard,Debit,5974521557482725,08/2020,89,YES,1,25048,2011-09-01T00:00:00Z,2011,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,5786,Amex,Credit,373196972571995,08/2022,333,YES,1,25600,2003-12-01T00:00:00Z,2009,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,3343,Mastercard,Debit,5145075395048643,07/2020,818,YES,2,17257,2007-06-01T00:00:00Z,2007,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,2481,Mastercard,Debit,5446247483875549,02/2022,977,NO,2,31829,2005-04-01T00:00:00Z,2020,No
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,5106,Mastercard,Debit,5138861544730253,09/2014,695,YES,2,3991,2008-10-01T00:00:00Z,2013,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,5457,Mastercard,Debit,5450840398353044,05/2024,172,YES,2,3991,2006-11-01T00:00:00Z,2013,Yes
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,39155,38800,25867,758,7,Retired,60+,0.6666752577319588,5808,Mastercard,Debit,5957840395918291,01/2024,232,YES,2,34953,2004-12-01T00:00:00Z,2011,Yes
258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,14528,29622,17385,694,3,Not Retired,46-60,0.5868948754304233,1378,Mastercard,Debit,5200497031723077,11/2021,790,YES,1,21726,2018-02-01T00:00:00Z,2018,No
258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,14528,29622,17385,694,3,Not Retired,46-60,0.5868948754304233,3197,Visa,Debit,4410595521974956,08/2020,468,YES,1,15063,2017-05-01T00:00:00Z,2017,Yes
258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,14528,29622,17385,694,3,Not Retired,46-60,0.5868948754304233,500,Mastercard,Debit,5979251671199858,01/2020,949,YES,1,12596,2020-01-01T00:00:00Z,2020,No
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,19620,31399,2528,757,4,Retired,60+,0.08051211822032549,2912,Visa,Debit,4977782671344118,01/2009,467,NO,2,6335,2006-05-01T00:00:00Z,2020,No
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,19620,31399,2528,757,4,Retired,60+,0.08051211822032549,4243,Mastercard,Debit (Prepaid),5953262218021154,04/2014,328,YES,1,43,2008-08-01T00:00:00Z,2013,Yes
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,19620,31399,2528,757,4,Retired,60+,0.08051211822032549,3613,Visa,Credit,4453479289853591,01/2020,438,YES,2,8100,2016-06-01T00:00:00Z,2016,Yes
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,19620,31399,2528,757,4,Retired,60+,0.08051211822032549,1241,Visa,Credit,4484651040009268,04/2023,400,YES,2,8900,2010-02-01T00:00:00Z,2010,Yes
1951,48,66,1971,5,Female,328 Birch Street,39.13,-76.69,31075,63355,0,708,5,Not Retired,46-60,0,4148,Amex,Credit,397408628397205,01/2024,358,YES,1,16000,2005-08-01T00:00:00Z,2008,Yes
1951,48,66,1971,5,Female,328 Birch Street,39.13,-76.69,31075,63355,0,708,5,Not Retired,46-60,0,4157,Mastercard,Debit,5131315390682577,04/2011,260,YES,2,19304,2005-08-01T00:00:00Z,2010,Yes
